crash_id,crash_datetime,crash_date,latitude,longitude,n_crash_reports,contains_fatality_words,contains_pedestrian_words,contains_matatu_words,contains_motorcycle_words
5019,31/10/2020 19:24,31/10/2020,-1.323859946,36.79929492,1,0,0,0,0
5020,31/10/2020 20:55,31/10/2020,-1.325402196,36.84813016,1,0,0,0,0
5021,31/10/2020 22:13,31/10/2020,-1.223170236,36.80241828,1,0,0,0,0
5022,01/11/2020 20:33,01/11/2020,-1.250170254,36.8466005,1,0,0,0,0
5023,01/11/2020 23:21,01/11/2020,-1.286815311,36.8268702,1,0,0,0,0
5024,02/11/2020 10:21,02/11/2020,-1.305803511,36.7423515,1,0,1,0,0
5025,02/11/2020 13:17,02/11/2020,-1.299951689,36.78377435,1,0,0,0,0
5026,02/11/2020 15:20,02/11/2020,-1.284097911,36.8318651,1,0,0,0,0
5027,02/11/2020 21:19,02/11/2020,-1.169475867,36.70030234,1,0,0,0,0
5028,03/11/2020 07:41,03/11/2020,-1.31140226,36.87032775,1,0,0,0,0
5029,03/11/2020 08:52,03/11/2020,-1.32143441,36.8545973,1,0,0,0,0
5030,03/11/2020 08:56,03/11/2020,-1.259366931,36.84312276,1,0,0,0,0
5031,03/11/2020 09:37,03/11/2020,-1.284171711,36.8262282,1,0,0,0,0
5032,03/11/2020 18:28,03/11/2020,-1.144797491,37.54427015,1,0,0,0,0
5033,04/11/2020 07:20,04/11/2020,-1.256419873,36.8552761,1,0,0,1,0
5034,04/11/2020 07:52,04/11/2020,-1.213258061,36.6605261,1,0,0,0,0
5035,04/11/2020 07:56,04/11/2020,-1.288220011,36.831342,1,0,0,1,0
5036,04/11/2020 15:09,04/11/2020,-1.29678099,36.86359628,1,0,0,0,0
5037,05/11/2020 06:45,05/11/2020,-1.20361355,36.9173289,1,0,0,0,0
5038,05/11/2020 13:09,05/11/2020,-1.220252311,36.8914269,1,0,0,0,0
5039,05/11/2020 19:14,05/11/2020,-1.246390361,36.87998775,1,0,0,0,0
5040,06/11/2020 08:10,06/11/2020,-1.262217777,36.72657197,1,0,0,0,0
5041,06/11/2020 13:40,06/11/2020,-1.326649808,36.8456176,1,0,0,0,0
5042,06/11/2020 18:03,06/11/2020,-1.260328544,36.77084877,1,0,0,0,0
5043,06/11/2020 22:48,06/11/2020,-1.286563611,36.825555,1,0,0,0,0
5044,07/11/2020 13:15,07/11/2020,-1.23304001,37.44522,1,0,0,0,0
5045,08/11/2020 15:09,08/11/2020,-1.181439011,36.938036,1,0,0,0,0
5046,08/11/2020 17:06,08/11/2020,-1.263610011,36.72705,1,0,0,0,1
5047,08/11/2020 19:42,08/11/2020,-1.30010442,36.78027659,1,0,0,0,0
5048,08/11/2020 23:02,08/11/2020,-1.285718011,36.8215156,1,0,0,1,0
5049,09/11/2020 06:27,09/11/2020,-1.244701557,36.86680349,1,0,0,0,0
5050,09/11/2020 07:40,09/11/2020,-1.218636954,36.89136143,1,0,0,0,0
5051,09/11/2020 12:09,09/11/2020,-1.285692111,36.8346959,1,0,0,0,0
5052,09/11/2020 20:22,09/11/2020,-1.284893931,36.82591626,1,0,1,0,0
5053,09/11/2020 20:42,09/11/2020,-1.282211811,36.8312781,1,0,0,0,0
5054,09/11/2020 20:55,09/11/2020,-0.983374612,36.6323335,1,0,0,0,0
5055,09/11/2020 21:43,09/11/2020,-1.262618084,36.7185235,1,0,0,0,0
5056,10/11/2020 07:08,10/11/2020,-1.261207455,36.84201816,1,0,0,1,0
5057,10/11/2020 16:27,10/11/2020,-1.36572601,36.766648,1,0,0,0,0
5058,10/11/2020 17:25,10/11/2020,-1.247161011,36.874858,1,0,0,0,0
5059,11/11/2020 06:33,11/11/2020,-1.123655726,37.00223391,1,0,0,0,0
5060,11/11/2020 08:27,11/11/2020,-1.067962011,37.05124,1,1,0,0,0
5061,11/11/2020 12:24,11/11/2020,-1.279211811,36.8877989,1,0,0,0,0
5062,11/11/2020 21:29,11/11/2020,-1.31787891,36.8151886,1,0,0,0,1
5063,12/11/2020 07:20,12/11/2020,-1.250531011,36.9399575,1,0,0,0,0
5064,12/11/2020 08:50,12/11/2020,-1.31031126,36.8915215,1,0,0,0,0
5065,12/11/2020 16:28,12/11/2020,-1.395628376,36.94102487,1,1,0,0,0
5066,12/11/2020 21:18,12/11/2020,-1.217749011,36.8989065,1,0,0,0,0
5067,12/11/2020 22:05,12/11/2020,-1.270278611,36.8040866,1,0,0,0,0
5068,13/11/2020 05:05,13/11/2020,-1.232993036,36.87371616,1,1,0,0,0
5069,13/11/2020 08:08,13/11/2020,-1.279386311,36.87887995,1,0,0,0,0
5070,13/11/2020 08:16,13/11/2020,-1.244792616,36.86769895,1,0,0,0,0
5071,13/11/2020 11:19,13/11/2020,-1.291320011,36.822829,1,0,0,1,1
5072,13/11/2020 15:01,13/11/2020,-1.288771411,36.8279207,1,0,0,0,0
5073,13/11/2020 15:56,13/11/2020,-1.284048711,36.8296765,1,0,0,0,0
5074,13/11/2020 15:56,13/11/2020,-1.347900867,36.90340537,1,0,0,0,0
5075,13/11/2020 21:31,13/11/2020,-1.305608932,36.82680776,1,0,0,0,0
5076,14/11/2020 10:57,14/11/2020,-1.364663118,36.91164206,1,0,0,0,0
5077,14/11/2020 16:48,14/11/2020,-1.260327927,36.71060748,1,0,0,0,0
5078,14/11/2020 16:50,14/11/2020,-1.271310614,36.9971878,1,0,0,0,0
5079,14/11/2020 17:12,14/11/2020,-1.262618084,36.7185235,1,0,0,0,0
5080,15/11/2020 19:17,15/11/2020,-1.30002049,36.78062519,1,1,0,0,0
5081,16/11/2020 06:34,16/11/2020,-1.535916254,37.1345115,1,0,0,0,0
5082,16/11/2020 09:19,16/11/2020,-1.260661011,36.7174163,1,0,0,0,0
5083,16/11/2020 14:17,16/11/2020,-1.304714265,36.82650319,1,0,0,0,0
5084,16/11/2020 18:36,16/11/2020,-1.33796001,37.41155,1,1,0,0,0
5085,17/11/2020 09:35,17/11/2020,-1.275946411,36.8242138,1,0,0,0,0
5086,17/11/2020 11:43,17/11/2020,-1.284908611,36.8840806,1,0,0,1,0
5087,17/11/2020 18:15,17/11/2020,-1.278841411,36.8491604,1,0,0,0,0
5088,17/11/2020 23:11,17/11/2020,-1.287088231,36.81820856,1,0,0,0,0
5089,18/11/2020 08:12,18/11/2020,-1.229386413,36.87941856,1,0,0,0,0
5090,18/11/2020 08:23,18/11/2020,-1.259208511,36.7828344,1,0,0,0,0
5091,18/11/2020 09:13,18/11/2020,-1.206787811,36.8549914,1,0,0,0,0
5092,18/11/2020 09:35,18/11/2020,-1.142699585,36.96667232,1,0,0,0,0
5093,19/11/2020 06:30,19/11/2020,-1.284970818,36.95654254,1,0,0,1,0
5094,19/11/2020 17:03,19/11/2020,-1.319632768,36.83798226,1,0,0,0,0
5095,20/11/2020 06:44,20/11/2020,-1.20361355,36.9173289,1,0,0,0,0
5096,20/11/2020 07:05,20/11/2020,-1.251982204,36.85991879,1,0,0,0,0
5097,20/11/2020 07:06,20/11/2020,-1.242449411,36.8682205,1,0,0,0,0
5098,20/11/2020 09:05,20/11/2020,-1.530088109,37.2061068,1,0,0,0,0
5099,20/11/2020 09:57,20/11/2020,-1.235521384,36.87273366,1,0,1,0,0
5100,20/11/2020 10:23,20/11/2020,-1.345210436,36.76576884,1,0,0,0,1
5101,20/11/2020 10:48,20/11/2020,-1.37949198,36.77012858,1,0,0,0,1
5102,20/11/2020 12:36,20/11/2020,-1.242537168,36.86840687,1,0,0,0,0
5103,20/11/2020 12:41,20/11/2020,-1.31779991,36.9063324,1,0,0,0,0
5104,20/11/2020 15:36,20/11/2020,-1.322312211,36.8015425,1,0,0,0,0
5105,20/11/2020 16:44,20/11/2020,-1.109278079,36.63178847,1,0,0,0,0
5106,20/11/2020 19:17,20/11/2020,-1.163748913,36.9535797,1,0,0,0,0
5107,21/11/2020 07:02,21/11/2020,-1.266623711,36.7464754,1,0,0,0,0
5108,21/11/2020 15:10,21/11/2020,-1.305744511,36.82693484,1,0,0,1,1
5109,21/11/2020 20:38,21/11/2020,-1.295560011,36.798023,1,0,0,0,0
5110,22/11/2020 16:58,22/11/2020,-1.479245178,37.04201651,1,0,0,0,0
5111,22/11/2020 17:35,22/11/2020,-1.300518471,36.76935227,1,1,0,0,0
5112,23/11/2020 07:56,23/11/2020,-1.288139311,36.8286757,1,0,0,0,0
5113,23/11/2020 17:57,23/11/2020,-1.300013461,36.78780269,1,0,0,0,0
5114,24/11/2020 11:53,24/11/2020,-1.250842706,36.95278148,1,0,0,1,1
5115,24/11/2020 14:48,24/11/2020,-1.322828084,36.80263887,1,0,0,0,0
5116,24/11/2020 15:46,24/11/2020,-1.259366931,36.84312276,1,0,0,0,0
5117,24/11/2020 15:56,24/11/2020,-1.288220011,36.831342,1,0,0,0,0
5118,24/11/2020 18:33,24/11/2020,-1.152750659,36.6716176,1,0,0,0,0
5119,24/11/2020 20:36,24/11/2020,-1.263940845,36.802048,1,0,0,0,0
5120,25/11/2020 06:16,25/11/2020,-1.244783011,36.86685424,1,0,0,0,0
5121,26/11/2020 05:55,26/11/2020,-1.309217518,36.72780856,1,0,0,0,0
5122,26/11/2020 09:56,26/11/2020,-1.308775811,36.833963,1,0,0,0,0
5123,26/11/2020 15:35,26/11/2020,-1.231005211,36.8778795,1,0,0,1,0
5124,27/11/2020 08:31,27/11/2020,-1.149260633,36.9620546,1,0,0,1,0
5125,27/11/2020 13:15,27/11/2020,-1.289543011,36.7457199,1,0,0,0,0
5126,27/11/2020 18:20,27/11/2020,-1.32573201,36.834014,1,0,0,0,1
5127,27/11/2020 19:17,27/11/2020,-1.300013461,36.78780269,1,0,0,0,0
5128,28/11/2020 09:25,28/11/2020,-1.276964011,36.785897,1,0,1,0,0
5129,28/11/2020 13:09,28/11/2020,-1.246390361,36.87998775,1,0,0,0,0
5130,28/11/2020 18:03,28/11/2020,-1.051169012,36.3322016,1,0,0,0,0
5131,28/11/2020 19:48,28/11/2020,-1.057695811,37.0325732,1,1,0,0,0
5132,28/11/2020 20:00,28/11/2020,-1.076673438,37.04522622,1,0,0,0,0
5133,28/11/2020 20:28,28/11/2020,-1.092149236,37.03292522,1,1,0,0,0
5134,28/11/2020 21:45,28/11/2020,-1.325452185,36.84812517,1,0,0,0,0
5135,29/11/2020 11:04,29/11/2020,-1.259146111,36.7956571,1,0,0,0,1
5136,29/11/2020 14:22,29/11/2020,-1.282140011,36.8969835,1,0,0,0,1
5137,30/11/2020 07:18,30/11/2020,-1.250197077,36.84664757,1,0,0,0,0
5138,30/11/2020 07:22,30/11/2020,-1.087578512,36.7353389,1,1,0,0,0
5139,30/11/2020 07:59,30/11/2020,-1.058143411,37.1177749,1,0,0,0,1
5140,30/11/2020 11:14,30/11/2020,-1.203570211,36.9158261,1,0,0,0,1
5141,30/11/2020 12:46,30/11/2020,-1.185935716,36.90666876,1,0,0,0,1
5142,01/12/2020 06:58,01/12/2020,-1.378751426,36.77002197,1,0,0,0,0
5143,01/12/2020 07:03,01/12/2020,-1.058143411,37.1177749,1,0,0,0,1
5144,01/12/2020 13:09,01/12/2020,-1.267336511,36.8049,1,0,0,0,0
5145,01/12/2020 13:14,01/12/2020,-1.165142855,36.95856743,1,0,0,0,0
5146,01/12/2020 13:42,01/12/2020,-1.248881044,36.86346858,1,0,0,0,0
5147,01/12/2020 16:39,01/12/2020,-1.34296797,36.76655572,1,0,0,0,1
5148,01/12/2020 16:54,01/12/2020,-1.298919167,36.83748594,1,0,0,0,0
5149,01/12/2020 18:48,01/12/2020,-1.231069611,36.8776274,1,0,0,0,0
5150,01/12/2020 19:16,01/12/2020,-1.298370963,36.76143364,1,0,0,0,0
5151,01/12/2020 20:11,01/12/2020,-1.119072512,36.618408,1,0,0,0,0
5152,02/12/2020 10:50,02/12/2020,-1.249460411,36.8582223,1,0,0,0,1
5153,02/12/2020 15:45,02/12/2020,-1.255577648,36.79750662,1,0,0,0,0
5154,02/12/2020 16:23,02/12/2020,-1.329936711,36.87100697,1,1,0,0,1
5155,02/12/2020 21:01,02/12/2020,-1.352247184,36.76295927,1,0,0,0,0
5156,03/12/2020 07:00,03/12/2020,-1.288863693,36.68351587,1,0,0,0,0
5157,03/12/2020 08:22,03/12/2020,-1.202584711,36.9174609,1,1,0,0,0
5158,03/12/2020 08:22,03/12/2020,-1.155200011,36.926124,1,0,0,0,0
5159,03/12/2020 10:42,03/12/2020,-1.32446611,36.8891367,1,0,0,0,0
5160,03/12/2020 13:47,03/12/2020,-1.32472281,36.8969449,1,0,0,0,1
5161,03/12/2020 14:27,03/12/2020,-1.132878011,36.974461,1,0,0,0,0
5162,03/12/2020 15:50,03/12/2020,-1.067962011,37.05124,1,0,0,0,0
5163,03/12/2020 19:57,03/12/2020,-1.278716555,36.96806944,1,1,0,0,0
5164,04/12/2020 07:19,04/12/2020,-1.329637111,36.7474916,1,0,0,0,0
5165,04/12/2020 12:48,04/12/2020,-1.314209575,36.84199835,1,0,0,0,1
5166,04/12/2020 13:44,04/12/2020,-1.118024641,37.0098692,1,0,0,0,0
5167,04/12/2020 16:57,04/12/2020,-1.299243851,36.7931493,1,0,0,0,0
5168,05/12/2020 06:19,05/12/2020,-1.269965711,36.8051748,1,0,0,0,0
5169,05/12/2020 11:43,05/12/2020,-1.163748913,36.9535797,1,0,0,0,0
5170,05/12/2020 18:08,05/12/2020,-1.244783011,36.86685424,1,0,0,0,0
5171,06/12/2020 17:20,06/12/2020,-1.180886401,36.92705888,1,0,0,0,0
5172,06/12/2020 20:39,06/12/2020,-1.329936711,36.87100697,1,0,0,0,0
5173,07/12/2020 06:46,07/12/2020,-1.095090867,37.02880047,1,0,0,1,0
5174,07/12/2020 07:30,07/12/2020,-1.282456911,36.7499247,1,0,0,0,0
5175,07/12/2020 08:02,07/12/2020,-1.228736815,36.79844904,1,0,0,0,0
5176,07/12/2020 10:13,07/12/2020,-1.297659811,36.80442455,1,0,0,0,0
5177,07/12/2020 11:13,07/12/2020,-1.398937287,36.74203329,1,1,0,1,0
5178,07/12/2020 11:47,07/12/2020,-1.221857411,36.8360209,1,0,0,1,0
5179,07/12/2020 15:57,07/12/2020,-1.054109011,37.1086071,1,1,0,0,0
5180,07/12/2020 16:53,07/12/2020,-1.117207111,37.0082784,1,0,0,0,0
5181,08/12/2020 05:10,08/12/2020,-1.172430011,36.946473,1,0,0,0,0
5182,08/12/2020 06:46,08/12/2020,-1.235168211,36.7489906,1,0,0,0,0
5183,08/12/2020 07:14,08/12/2020,-1.294657371,36.80306143,1,0,1,0,0
5184,08/12/2020 09:41,08/12/2020,-1.149237961,36.6670427,1,0,0,0,0
5185,08/12/2020 10:08,08/12/2020,-1.296095758,36.88536544,1,0,0,0,0
5186,08/12/2020 12:00,08/12/2020,-1.057695811,37.0325732,1,0,0,0,0
5187,08/12/2020 16:18,08/12/2020,-1.35401901,36.9073811,1,0,0,0,0
5188,08/12/2020 16:23,08/12/2020,-1.318732358,36.77084897,1,0,0,0,0
5189,08/12/2020 20:16,08/12/2020,-1.331035412,36.86495298,1,0,0,0,0
5190,09/12/2020 06:47,09/12/2020,-1.244783011,36.86685424,1,0,0,1,0
5191,09/12/2020 22:51,09/12/2020,-1.331398154,36.88855476,1,1,0,0,0
5192,10/12/2020 08:14,10/12/2020,-1.283247911,36.8874295,1,0,0,0,0
5193,10/12/2020 12:44,10/12/2020,-1.263701711,36.7290151,1,0,0,0,0
5194,10/12/2020 16:40,10/12/2020,-1.352247184,36.76295927,1,0,0,0,0
5195,10/12/2020 17:54,10/12/2020,-1.067524911,37.3955685,1,0,0,0,0
5196,10/12/2020 18:49,10/12/2020,-1.132878011,36.974461,1,0,0,0,0
5197,10/12/2020 20:48,10/12/2020,-1.34296797,36.76655572,1,0,0,0,0
5198,10/12/2020 21:06,10/12/2020,-1.287570911,36.8280333,1,0,1,1,0
5199,10/12/2020 23:13,10/12/2020,-1.278840527,36.96788396,1,0,0,0,0
5200,11/12/2020 08:00,11/12/2020,-1.294915531,36.77486011,1,0,0,0,0
5201,11/12/2020 08:42,11/12/2020,-1.325599927,36.79449153,1,0,0,1,1
5202,11/12/2020 13:03,11/12/2020,-0.950058912,36.600688,1,0,0,0,0
5203,11/12/2020 13:06,11/12/2020,-1.244806276,36.66516171,1,0,0,0,0
5204,11/12/2020 13:17,11/12/2020,-0.983374612,36.6323335,1,0,0,0,0
5205,11/12/2020 14:16,11/12/2020,-1.296967961,36.87565163,1,0,0,0,0
5206,11/12/2020 20:02,11/12/2020,-1.334039711,36.6733825,1,0,0,0,0
5207,11/12/2020 21:24,11/12/2020,-1.289788789,36.76299885,1,0,0,0,0
5208,11/12/2020 22:44,11/12/2020,-1.225994786,36.88406612,1,0,0,0,0
5209,11/12/2020 22:55,11/12/2020,-1.285602511,36.882284,1,1,0,0,0
5210,12/12/2020 08:13,12/12/2020,-1.20557251,36.9174398,1,0,0,0,0
5211,12/12/2020 10:54,12/12/2020,-1.305425811,36.7731714,1,1,0,0,1
5212,12/12/2020 13:36,12/12/2020,-1.206787811,36.8549914,1,0,0,0,0
5213,12/12/2020 21:09,12/12/2020,-1.325402196,36.84813016,1,1,1,0,1
5214,12/12/2020 21:56,12/12/2020,-1.264331136,36.74698435,1,1,0,0,0
5215,13/12/2020 09:00,13/12/2020,-1.264284811,36.8537605,1,0,0,0,0
5216,13/12/2020 13:44,13/12/2020,-1.330705172,36.85674344,1,0,0,0,1
5217,13/12/2020 21:35,13/12/2020,-0.983374612,36.6323335,1,0,0,0,0
5218,14/12/2020 06:56,14/12/2020,-1.295560011,36.798023,1,0,0,0,0
5219,14/12/2020 12:56,14/12/2020,-1.163245311,36.9540694,1,0,0,0,0
5220,14/12/2020 13:13,14/12/2020,-1.133010244,36.97448497,1,0,0,0,0
5221,14/12/2020 15:58,14/12/2020,-1.130575869,36.98218756,1,0,0,0,0
5222,14/12/2020 18:24,14/12/2020,-0.983374612,36.6323335,1,0,0,0,1
5223,14/12/2020 20:22,14/12/2020,-1.117207111,37.0082784,1,0,0,0,0
5224,15/12/2020 06:02,15/12/2020,-1.289533533,36.94939146,1,0,0,0,1
5225,15/12/2020 07:01,15/12/2020,-1.279756048,36.96505552,1,0,0,0,0
5226,15/12/2020 07:48,15/12/2020,-1.328340762,36.88115991,1,0,0,0,0
5227,15/12/2020 08:15,15/12/2020,-1.331398154,36.88855476,1,0,0,0,0
5228,15/12/2020 09:36,15/12/2020,-1.105250235,37.01701926,1,0,0,0,0
5229,15/12/2020 10:19,15/12/2020,-1.44039507,37.05052128,1,0,0,0,1
5230,15/12/2020 18:34,15/12/2020,-1.259975199,36.84341754,1,0,0,0,0
5231,15/12/2020 20:54,15/12/2020,-1.33210371,36.9261807,1,0,0,0,0
5232,17/12/2020 07:05,17/12/2020,-1.420153978,36.95400571,1,0,0,0,0
5233,17/12/2020 07:11,17/12/2020,-1.262618084,36.7185235,1,0,0,0,0
5234,17/12/2020 07:53,17/12/2020,-1.259731425,36.78673296,1,0,0,0,1
5235,17/12/2020 08:11,17/12/2020,-1.285776179,36.81951773,1,0,0,0,0
5236,18/12/2020 06:24,18/12/2020,-1.364663118,36.91164206,1,1,0,0,0
5237,18/12/2020 16:31,18/12/2020,-1.290993511,36.8280923,1,0,0,0,0
5238,18/12/2020 16:45,18/12/2020,-1.36413761,36.9121154,1,0,0,0,0
5239,18/12/2020 21:52,18/12/2020,-1.259364407,36.7752409,1,0,0,0,0
5240,19/12/2020 11:17,19/12/2020,-1.325003309,36.84743528,1,0,0,0,0
5241,20/12/2020 00:14,20/12/2020,-1.364663118,36.91164206,1,0,0,0,0
5242,20/12/2020 08:57,20/12/2020,-1.117207111,37.0082784,1,0,0,0,0
5243,20/12/2020 09:03,20/12/2020,-1.287088231,36.81820856,1,0,0,0,1
5244,20/12/2020 13:01,20/12/2020,-0.878661713,36.5665489,1,0,0,0,0
5245,20/12/2020 17:10,20/12/2020,-1.283226871,36.82349936,1,0,0,0,1
5246,20/12/2020 17:33,20/12/2020,-1.255330011,36.69376,1,0,0,0,0
5247,20/12/2020 18:40,20/12/2020,-1.217492011,36.897673,1,0,0,0,0
5248,20/12/2020 20:09,20/12/2020,-1.528719046,37.12685795,1,0,0,0,0
5249,20/12/2020 22:08,20/12/2020,-1.30168471,36.8899843,1,0,0,0,0
5250,20/12/2020 22:45,20/12/2020,-1.288353511,36.8767614,1,0,0,0,0
5251,21/12/2020 09:39,21/12/2020,-1.285114611,36.8292343,1,0,0,0,1
5252,21/12/2020 15:19,21/12/2020,-1.39188161,36.7663599,1,0,0,0,0
5253,21/12/2020 21:16,21/12/2020,-1.056402311,37.0567909,1,0,0,0,0
5254,22/12/2020 09:48,22/12/2020,-1.300361013,36.7736014,1,0,0,0,1
5255,22/12/2020 16:17,22/12/2020,-1.197291111,36.9262256,1,0,1,0,0
5256,22/12/2020 18:15,22/12/2020,-1.290993511,36.8280923,1,0,0,0,0
5257,22/12/2020 19:30,22/12/2020,-1.149244111,36.9620097,1,0,0,0,0
5258,22/12/2020 22:17,22/12/2020,-1.281750876,36.82323835,1,0,0,0,0
5259,23/12/2020 05:33,23/12/2020,-1.503180538,37.0873459,1,0,0,0,0
5260,23/12/2020 06:12,23/12/2020,-1.481392723,36.95682473,1,0,0,0,1
5261,23/12/2020 06:31,23/12/2020,-1.528719046,37.12685795,1,0,0,0,0
5262,23/12/2020 08:15,23/12/2020,-1.267441435,36.8355184,1,0,0,0,0
5263,23/12/2020 08:29,23/12/2020,-1.282624561,36.8242574,1,0,0,0,0
5264,23/12/2020 09:32,23/12/2020,-1.176317798,36.91346303,1,0,0,0,0
5265,23/12/2020 16:56,23/12/2020,-1.130861211,36.9905376,1,0,0,0,0
5266,23/12/2020 17:57,23/12/2020,-1.03755979,37.07528795,1,0,0,0,0
5267,24/12/2020 13:59,24/12/2020,-1.244783011,36.86685424,1,0,0,0,0
5268,24/12/2020 21:18,24/12/2020,-1.259975199,36.84341754,1,1,0,0,0
5269,24/12/2020 21:21,24/12/2020,-1.132878011,36.974461,1,0,0,0,0
5270,24/12/2020 21:37,24/12/2020,-1.287781011,36.7419713,1,0,0,0,1
5271,25/12/2020 07:26,25/12/2020,-1.134280473,36.97223935,1,0,0,0,0
5272,25/12/2020 15:59,25/12/2020,-1.067899288,37.05113555,1,0,0,0,0
5273,26/12/2020 12:53,26/12/2020,-0.884906012,36.9788486,1,0,0,0,1
5274,27/12/2020 14:34,27/12/2020,-1.468374676,36.960982,1,0,0,0,1
5275,27/12/2020 15:36,27/12/2020,-1.284083511,36.82624025,1,0,0,0,0
5276,28/12/2020 06:12,28/12/2020,-0.983374612,36.6323335,1,0,0,0,0
5277,28/12/2020 12:11,28/12/2020,-1.28238731,36.7898967,1,0,0,0,0
5278,28/12/2020 12:47,28/12/2020,-1.39570413,36.94089234,1,1,0,0,0
5279,28/12/2020 13:29,28/12/2020,-1.149260633,36.9620546,1,0,0,0,0
5280,28/12/2020 13:33,28/12/2020,-1.27578277,36.79443487,1,0,0,0,0
5281,29/12/2020 09:35,29/12/2020,-1.036674801,37.07606861,1,0,0,0,0
5282,29/12/2020 16:51,29/12/2020,-1.119072512,36.618408,1,0,0,0,0
5283,29/12/2020 18:21,29/12/2020,-1.45160301,36.968147,1,0,0,0,0
5284,30/12/2020 07:41,30/12/2020,-1.28792401,36.951816,1,0,0,0,0
5285,30/12/2020 17:17,30/12/2020,-1.024397912,37.067017,1,0,0,0,1
5286,30/12/2020 18:00,30/12/2020,-1.053497612,36.6317265,1,0,0,0,0
5287,31/12/2020 12:12,31/12/2020,-1.289019911,36.8736202,1,0,0,0,0
5288,31/12/2020 13:52,31/12/2020,-1.395628376,36.94102487,1,0,0,0,0
5289,31/12/2020 18:40,31/12/2020,-1.260850511,36.716734,1,0,0,0,0
5290,01/01/2021 12:35,01/01/2021,-1.246390361,36.87998775,1,1,0,0,0
5291,01/01/2021 15:18,01/01/2021,-1.282347811,36.8263379,1,0,0,0,0
5292,01/01/2021 17:02,01/01/2021,-0.988173592,36.6243493,1,0,0,1,1
5293,01/01/2021 21:52,01/01/2021,-1.395628376,36.94102487,1,0,0,0,0
5294,02/01/2021 09:07,02/01/2021,-0.983145812,36.5880465,1,0,0,0,0
5295,03/01/2021 19:58,03/01/2021,-1.203744331,36.91752748,1,0,0,0,0
5296,04/01/2021 15:04,04/01/2021,-1.37930101,36.7662532,1,0,0,0,0
5297,04/01/2021 16:45,04/01/2021,-1.304371411,36.8250776,1,0,0,0,0
5298,04/01/2021 17:12,04/01/2021,-1.036822271,37.07274855,1,0,0,1,0
5299,05/01/2021 18:16,05/01/2021,-1.287448566,36.83199895,1,0,0,0,0
5300,06/01/2021 08:42,06/01/2021,-1.285291425,36.7872898,1,0,0,0,0
5301,06/01/2021 08:43,06/01/2021,-1.244783011,36.86685424,1,0,0,0,0
5302,06/01/2021 17:37,06/01/2021,-1.322828084,36.80263887,1,0,0,0,0
5303,07/01/2021 06:54,07/01/2021,-1.288863693,36.68351587,1,0,0,0,0
5304,07/01/2021 10:59,07/01/2021,-1.288863693,36.68351587,1,0,0,0,0
5305,07/01/2021 15:50,07/01/2021,-1.372331027,36.76858172,1,0,0,0,0
5306,07/01/2021 18:19,07/01/2021,-1.230062148,36.80394813,1,0,0,0,0
5307,08/01/2021 10:36,08/01/2021,-1.267441435,36.8355184,1,0,0,0,1
5308,08/01/2021 15:29,08/01/2021,-1.395628376,36.94102487,1,0,0,0,0
5309,08/01/2021 17:48,08/01/2021,-1.254765331,36.80212314,1,0,0,0,0
5310,08/01/2021 20:26,08/01/2021,-1.223170236,36.80241828,1,0,0,0,0
5311,08/01/2021 20:28,08/01/2021,-1.39775252,36.94214705,1,0,0,0,0
5312,09/01/2021 08:50,09/01/2021,-0.967517112,36.6146435,1,0,0,0,0
5313,09/01/2021 14:51,09/01/2021,-1.136755059,36.97045739,1,0,0,0,0
5314,09/01/2021 14:51,09/01/2021,-1.259226011,36.776927,1,0,0,0,0
5315,09/01/2021 19:04,09/01/2021,-1.251982204,36.85991879,1,0,0,0,0
5316,09/01/2021 19:11,09/01/2021,-1.269143011,36.83258537,1,0,0,0,0
5317,09/01/2021 19:29,09/01/2021,-1.310327696,36.89149422,1,0,0,0,0
5318,09/01/2021 21:04,09/01/2021,-1.302141277,36.75269132,1,0,0,0,0
5319,09/01/2021 23:20,09/01/2021,-1.280984711,36.7869545,1,0,0,0,0
5320,10/01/2021 22:01,10/01/2021,-1.285392226,36.88326279,1,0,0,0,1
5321,11/01/2021 06:57,11/01/2021,-1.230967611,36.8776113,1,0,0,0,0
5322,11/01/2021 07:23,11/01/2021,-1.39599921,36.7300777,1,0,0,0,0
5323,11/01/2021 08:33,11/01/2021,-1.32217496,36.70737997,1,0,0,0,0
5324,11/01/2021 08:42,11/01/2021,-1.33025065,36.8665554,1,0,0,0,1
5325,12/01/2021 06:22,12/01/2021,-1.220252311,36.8914269,1,0,0,0,0
5326,12/01/2021 07:16,12/01/2021,-1.058143411,37.1177749,1,0,0,0,1
5327,12/01/2021 08:33,12/01/2021,-1.263051212,36.76382012,1,0,0,1,0
5328,12/01/2021 08:51,12/01/2021,-1.282547011,36.8272337,1,0,0,0,0
5329,12/01/2021 12:42,12/01/2021,-1.34296797,36.76655572,1,0,0,0,1
5330,12/01/2021 14:01,12/01/2021,-1.280437265,36.82001074,1,0,0,0,0
5331,13/01/2021 08:34,13/01/2021,-1.232988711,36.8659024,1,1,0,0,1
5332,13/01/2021 08:59,13/01/2021,-1.230999265,36.87787438,1,0,0,0,0
5333,13/01/2021 10:19,13/01/2021,-1.256666418,36.85493288,1,0,0,0,0
5334,13/01/2021 10:27,13/01/2021,-1.284051011,36.826027,1,0,0,0,0
5335,13/01/2021 16:26,13/01/2021,-1.316695995,36.81350017,1,0,0,0,0
